Url,ImageUrl,StyleNumber,Color,Size,Name,ReviewNumber,MaxPrice,Brand,Bullets,Description,Sport,AverageRating,Clothing,MinPrice,Gender
https://athleta.gap.com/browse/product.do?pid=511389022&cid=1051661&pcid=1006482&vid=1&grid=pds_148_193_1,https://athleta.gap.com/webcontent/0017/808/797/cn17808797.jpg,511389,['Arbor Olive Leopard Print'],"['XS', 'S', 'M', 'L', 'XL']",D-DD Actualize Longline Bra,34,"{'price': '54.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Lycra ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: Longline design provides more coverage and a fit that stays putNew lightweight removable pads provide a more natural shape #511389']",,,4.6,,"{'price': '54.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=531260072&cid=1023334&pcid=1006482&vid=1&grid=pds_76_193_1,https://athleta.gap.com/webcontent/0017/806/232/cn17806232.jpg,531260,['Navy'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Essence Twist Top,14,"{'price': '59.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Polyester/Lyocell/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'SUSTAINABLE: Made from Recycled Poly, a material sourced from post-consumer plastic bottles that helps lessen our impact on the world ', 'UNSTINKABLE. Odor-controlling yarns ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from yoga practice and studio workoutsFEEL: Soft and lightweight recycled fabricFAVE: Front twist detail adds fashion to your practice. #531260']",,,4.5,,"{'price': '59.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=511504002&cid=1063661&pcid=1006482&vid=1&grid=pds_132_193_1,https://athleta.gap.com/webcontent/0017/827/090/cn17827090.jpg,511504,['Tiny Leopard'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Triumph Printed Hoodie,26,"{'price': '118.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Polyester/Organic Cotton/Spandex ', 'SUSTAINABLE: Made from Recycled Poly, a material sourced from post-consumer plastic bottles that helps lessen our impact on the world. Organic cotton is grown without harmful pesticides, so it benefits the whole ecosystem ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts at the gym, studio or outdoorsFEEL: Smooth and live-in comfortableFAVE: Easy-access pockets stash your essentials, with inner secure zip pocket on right sideThumbholes keep your sleeves in placeRibbed cuff and collar for a comfy fit #511504']",,,4.8,,"{'price': '118.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486183012&cid=1023333&pcid=1006482&vid=1&grid=pds_28_193_1,https://athleta.gap.com/webcontent/0017/800/252/cn17800252.jpg,486183,['Mountain Olive'],"['0', '2', '4', '6', '8', '10', '12', '14', '16']",Headlands Hybrid Trek Jogger,36,"{'price': '108.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Nylon/Spandex ', 'ABRASION-RESISTANT. Resists nicks and tears ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offFEEL: Smooth Trek Tech™ with stretchy Sculptek Light™ on backFAVE: Zip pockets secure your essentialsAdjustable drawstring for a custom fit #486183']",,,4.9,,"{'price': '108.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=502389002&cid=1023334&pcid=1006482&vid=1&grid=pds_83_193_1,https://athleta.gap.com/webcontent/0017/713/409/cn17713409.jpg,502389,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Shanti Crop Core Tank,19,"{'price': '44.00', 'update_time': '2019-10-16'}",athleta,"['Polyester/Spandex ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: High neckline provides more coverage #502389']",,,5.0,,"{'price': '44.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=509995012&cid=1023334&pcid=1006482&vid=1&grid=pds_116_193_1,https://athleta.gap.com/webcontent/0017/424/397/cn17424397.jpg,509995,['Olive'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Studio to Street Camo Sweatshirt,145,"{'price': '79.00', 'update_time': '2019-10-16'}",athleta,"['Tencel Modal/Spandex ', 'SUSTAINABLE: TENCEL Modal™ is a fiber that is produced from European beechwood trees harvested from sustainable forests where 99% of the raw material comes from certified or controlled sources ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from yoga practice and studio workoutsFEEL: Nirvana is the softest fabric imaginableFAVE: Camo print adds an on-trend vibe #509995']",,,4.8,,"{'price': '79.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486996002&cid=1023334&pcid=1006482&vid=1&grid=pds_118_193_1,https://athleta.gap.com/webcontent/0017/806/435/cn17806435.jpg,486996,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Talus Sherpa Half Zip,15,"{'price': '118.00', 'update_time': '2019-10-16'}",athleta,"['Polyester ', 'PACKABLE. Packs down small and comes out smooth as can be ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offFEEL: Unbelievably cozy sherpa fiber feels soft on the skinFAVE: Zip funnel neck allows for convertibility and temperature controlHalf-zip design for easy on-and-off #486996']",,,4.5,,"{'price': '118.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=511389022&cid=1144189&pcid=1006482&vid=1&grid=pds_22_193_1,https://athleta.gap.com/webcontent/0017/808/797/cn17808797.jpg,511389,['Arbor Olive Leopard Print'],"['XS', 'S', 'M', 'L', 'XL']",D-DD Actualize Longline Bra,34,"{'price': '54.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Lycra ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: Longline design provides more coverage and a fit that stays putNew lightweight removable pads provide a more natural shape #511389']",,,4.6,,"{'price': '54.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486286012&cid=1023334&pcid=1006482&vid=1&grid=pds_71_193_1,https://athleta.gap.com/webcontent/0017/713/462/cn17713462.jpg,486286,['Black'],"['XS', 'S', 'M', 'L', 'XL']",Foresthill Merino Wool Ascent Top,28,"{'price': '74.00', 'update_time': '2019-10-16'}",athleta,"['Wool/Nylon ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'BREATHABLE. Targeted ventilation keeps the air moving ', 'Machine wash and lay flat to dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offHEEL: Chafe-free seamless merino wool blend stretches with youFAVE: Targeted open-hole mesh provides cooling airflowRuching on side for a feminine detail #486286']",,,4.5,,"{'price': '74.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=446564082&cid=1051661&pcid=1006482&vid=1&grid=pds_150_193_1,https://athleta.gap.com/webcontent/0017/819/880/cn17819880.jpg,446564,['Arbor Olive'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Conscious Crop in Powervita™,279,"{'price': '59.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™ fabric is buttery soft with compression that feels like a gentle hugFAVE: Crop silhouette keeps you breezy during summer yogaThe built-in bra provides additional supportNew lightweight removable pads provide a more natural shapeRacerback design provides airflow and mobilityFAIR TRADE: Made in a Fair Trade Certified™ Factory #446564']",,,4.8,,"{'price': '59.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=487683012&cid=1023336&pcid=1006482&vid=1&grid=pds_174_193_1,https://athleta.gap.com/webcontent/0017/741/649/cn17741649.jpg,487683,['Grey Heather'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Round Trip Sweatshirt Dress,6,"{'price': '118.00', 'update_time': '2019-10-16'}",athleta,"['Organic Cotton/Polyester/Cotton ', 'SUSTAINABLE: Organic cotton is grown without harmful pesticides, so it benefits the whole ecosystem ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Commuting, work and travelFEEL: French Terry feels incredibly soft on the skinFAVE: Back stripe adds a sporty popRibbed neckline and cuffs for a comfy fit #487683']",,,4.3,,"{'price': '118.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=350973062&cid=1023336&pcid=1006482&vid=1&grid=pds_171_193_1,https://athleta.gap.com/webcontent/0017/432/475/cn17432475.jpg,350973,['Maple Red'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Initiative Dress,123,"{'price': '128.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Polyester/Spandex ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'WRINKLE-RESISTANT. Packable fabric stays sleek & smooth ', 'RATED UPF 50+ (Excellent Protection) ', 'SUSTAINABLE: Made from Recycled Poly, a material sourced from post-consumer plastic bottles that helps lessen our impact on the world ', 'Machine wash and lay flat to dry. ', 'Imported. ', 'Product Details : FOR: Commuting, work and travelFEEL: Recycled Featherweight Stretch™ fabric feels sleek and light as airFAVE: Rib and mesh details at neckline provide comfort and airflowRibbed details along neckline for added comfortMesh details for extra ventilation #350973']",,,4.6,,"{'price': '128.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=500561012&cid=1023334&pcid=1006482&vid=8&grid=pds_105_193_1,https://athleta.gap.com/webcontent/0017/808/740/cn17808740.jpg,500561,['Billard Teal'],"['1X', '2X', '3X']",Chi Dot Mesh Train Tee,3,"{'price': '49.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Polyester/Spandex ', 'SUSTAINABLE: Made from Recycled Poly, a material sourced from post-consumer plastic bottles that helps lessen our impact on the world ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts at the gym, studio or outdoorsFEEL: Lightweight, super sleek, stretchyFAVE: Mesh ventilation helps keep you coolFAIR TRADE: Made in a Fair Trade Certified™ Factory #500561']",,,4.7,,"{'price': '49.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=511388022&cid=1051661&pcid=1006482&vid=1&grid=pds_147_193_1,https://athleta.gap.com/webcontent/0017/778/768/cn17778768.jpg,511388,['Arbor Olive Leopard Print'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",A-C Actualize Longline Bra,29,"{'price': '54.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Lycra ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: Longline design provides more coverage and a fit that stays putNew lightweight removable pads provide a more natural shape #511388']",,,4.9,,"{'price': '54.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486285042&cid=1023334&pcid=1006482&vid=1&grid=pds_89_193_1,https://athleta.gap.com/webcontent/0017/697/607/cn17697607.jpg,486285,['Torch Red'],"['XS', 'S', 'M', 'L', 'XL']",Foresthill Merino Wool Ascent Tank,32,"{'price': '59.00', 'update_time': '2019-10-16'}",athleta,"['Wool/Nylon ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'Machine wash and lay flat to dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offFEEL: Chafe-free seamless merino wool blend stretches with youFAVE: Targeted open-hole mesh provides cooling airflowRuching on side for a feminine detail #486285']",,,4.8,,"{'price': '59.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=488459002&cid=1023333&pcid=1006482&vid=1&grid=pds_48_193_1,https://athleta.gap.com/webcontent/0017/661/640/cn17661640.jpg,488459,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Distance Jogger in Plush SuperSonic,3,"{'price': '98.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Nylon/Lycra ', 'SUSTAINABLE: Made with Recycled Nylon, a high-performance material that helps lessen our impact on the world ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts in cold climatesFEEL: Plush SuperSonic has a soft, brushed interiorFAVE: Zip pockets secure your essentialsReflective details for early morning or after-dusk workoutsUnpinchable three-layer waistband with mesh inner lining streamlines and supports #488459']",,,4.7,,"{'price': '98.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=502383012&cid=1023334&pcid=1006482&vid=1&grid=pds_82_193_1,https://athleta.gap.com/webcontent/0017/713/304/cn17713304.jpg,502383,['Quail'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Shanti Crop Rib Tank,3,"{'price': '44.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: Rib texture flatters your form #502383']",,,3.7,,"{'price': '44.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486317002&cid=1023334&pcid=1006482&vid=1&grid=pds_58_193_1,https://athleta.gap.com/webcontent/0017/661/597/cn17661597.jpg,486317,['Antique Burgundy/ Black'],"['XS', 'S', 'M', 'L', 'XL']",Flurry Peak Turtleneck,14,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Nylon ', 'UNSTINKABLE. Odor-controlling yarns ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'UPF 50+ ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts in cold climatesFEEL: Chafe-free seamless fabric stretches with every moveFAVE: Thumbholes keep your sleeves in place #486317']",,,4.7,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486212022&cid=1023333&pcid=1006482&vid=1&grid=pds_52_193_1,https://athleta.gap.com/webcontent/0017/688/970/cn17688970.jpg,486212,['Antique Burgundy'],"['0', '2', '4', '6', '8', '10', '12', '14', '16']",Interstellar Tight,30,"{'price': '108.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Lycra ', 'RATED UPF 50+ (Excellent Protection) ', 'PACKABLE. Packs down small and comes out smooth as can be ', 'ABRASION-RESISTANT. Resists nicks and tears ', 'WRINKLE-RESISTANT. Packable fabric stays sleek & smooth ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Commuting, work and travelFEEL: EuroLuxe fabric has a smooth feel and subtle stretch for mobilityFAVE: Back stash pocket fits your smartphone #486212']",,,4.6,,"{'price': '108.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=500564002&cid=1023333&pcid=1006482&vid=1&grid=pds_50_193_1,https://athleta.gap.com/webcontent/0017/713/424/cn17713424.jpg,500564,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Venice Side Stripe Jogger,41,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Lycra ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Commuting, work and travelFEEL: Lightweight Pilayo® fabric is soft and stretchyFAVE: Zip pocket secures your essentials #500564']",,,4.8,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=485908012&cid=1023334&pcid=1006482&vid=1&grid=pds_94_193_1,https://athleta.gap.com/webcontent/0017/713/056/cn17713056.jpg,485908,['Antique Burgundy'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Canyon Colorblock Sweater,10,"{'price': '128.00', 'update_time': '2019-10-16'}",athleta,"['Polyester/Merino Wool ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and lay flat to dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offFEEL: A blend of THERMOLITE® polyester and merino wool helps to keep you warmFAVE: Colorblock details add  a flattering pop #485908']",,,4.9,,"{'price': '128.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=417221082&cid=1051661&pcid=1006482&vid=1&grid=pds_153_193_1,https://athleta.gap.com/webcontent/0017/778/832/cn17778832.jpg,374207,['Arbor Olive'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",D-DD Hyper Focused Bra In Powervita™,624,"{'price': '49.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'QUICK DRYING. For extra comfort factor ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita fabric is buttery soft with compression that feels like a gentle hugFAVE: Strappy back design for full range of motionUPDATED DESIGN-We increased the coverage at center front and underarm to provide more cup capacity for larger chests, for more coverageEasy pocket for use of our Empower Pad Mastectomy Bra Insert (#374207) if neededFOR A-C CUPS-Check out our A-C Hyper Focused Bra (354047)FAIR TRADE: Made in a Fair Trade Certified™ Factory #417221']",,,4.6,,"{'price': '24.97', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486465012&cid=1023336&pcid=1006482&vid=1&grid=pds_168_193_1,https://athleta.gap.com/webcontent/0017/518/317/cn17518317.jpg,486465,['Antique Burgundy'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Triumph Hoodie Sweatshirt Dress,21,"{'price': '128.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Polyester/Organic Cotton/Spandex ', 'SUSTAINABLE: Organic cotton is grown without harmful pesticides, so it benefits the whole ecosystem ', 'SUSTAINABLE: Made from Recycled Poly, a material sourced from post-consumer plastic bottles that helps lessen our impact on the world ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from yoga practice and studio workoutsFEEL: Lightweight organic cotton is stretchy and breathableFAVE: Easy-access pockets stash your essentials, with inner secure zip pocket on right sideAdjustable drawcord hood for a custom fitThumbholes keep your sleeves in placeRibbed cuff and collar for a comfy fit #486465']",,,4.8,,"{'price': '128.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=487750002&cid=1023333&pcid=1006482&vid=1&grid=pds_47_193_1,https://athleta.gap.com/webcontent/0017/806/408/cn17806408.jpg,487750,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Rainier Reflective Tight in Powerlift,6,"{'price': '108.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Spandex ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', ""Product Details : FOR: Medium and high impact workouts in cold climatesFEEL: PowerLift fabric feels smooth and cool in your hand, sleek and compressive on your body.FAVE: Reflective detailing for workouts at dusk or dawnUnpinchable three-layer waistband with mesh inner lining streamlines and supportsReflective details for early morning or after-dusk workoutsFully adjustable NeverEnd drawstring won't get lost in the wash #487750""]",,,5.0,,"{'price': '108.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486431002&cid=1023336&pcid=1006482&vid=1&grid=pds_164_193_1,https://athleta.gap.com/webcontent/0017/300/091/cn17300091.jpg,486431,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Studio Barre Sweatshirt Dress 2.0,2,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['TENCEL™ Modal/Spandex ', 'SUSTAINABLE: TENCEL Modal™ is a fiber that is produced from European beechwood trees harvested from sustainable forests where 99% of the raw material comes from certified or controlled sources ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from yoga practice and studio workoutsFEEL: Nirvana is the softest fabric imaginableFAVE: Versatile neckline can be worn off one or both shouldersThumbholes keep sleeves in place #486431']",,,5.0,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=870422042&cid=1144189&pcid=1006482&vid=1&grid=pds_20_193_1,https://athleta.gap.com/webcontent/0015/047/307/cn15047307.jpg,870422,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Coaster Luxe Sweatshirt,2274,"{'price': '79.00', 'update_time': '2019-10-16'}",athleta,"['Lenzing Modal®/Polyester/Lycra ', 'PLUSH NIRVANA. Serenely soft Lenzing Modal® blend has a brushed inner construction for warmth & coziness ', 'SUSTAINABLE: TENCEL Modal™ is a fiber that is produced from European beechwood trees harvested from sustainable forests where 99% of the raw material comes from certified or controlled sources. ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'IT FEELS: Lightweight, unbelievably soft, stretchy comfortable ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Commuting, work and travelFEEL: Plush Nirvana has a cozy brushed interiorFAVE: Longer hem length provides more coverageSide-slits for added mobility #870422']",,,4.7,,"{'price': '79.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=500937022&cid=1023334&pcid=1006482&vid=1&grid=pds_97_193_1,https://athleta.gap.com/webcontent/0017/713/653/cn17713653.jpg,500937,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Wool Cashmere V-Neck Tunic,8,"{'price': '168.00', 'update_time': '2019-10-16'}",athleta,"['Wool/Cashmere ', 'Hand wash or dry clean. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Wool-cashmere blend is luxuriously soft and cozy on the skinFAVE: Tunic length for cozy coverageRib detailing adds a stylish dimension #500937']",,,4.9,,"{'price': '168.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486188012&cid=1023333&pcid=1006482&vid=1&grid=pds_45_193_1,https://athleta.gap.com/webcontent/0017/675/070/cn17675070.jpg,486188,['Navy'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Altitude Pant in Polartec® Power Stretch®,9,"{'price': '98.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Polyester/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts in cold climatesFEEL: POLARTEC® POWER STRETCH® fabric lends thermal insulation for your coldest trainingFAVE: Comfortable wide waistband with adjustable internal drawcordBack zip pocket secures your essentials #486188']",,,4.7,,"{'price': '98.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=500936002&cid=1023334&pcid=1006482&vid=1&grid=pds_99_193_1,https://athleta.gap.com/webcontent/0017/828/257/cn17828257.jpg,500936,['Light Grey Heather/ Charcoal Heather'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Transit Colorblock Turtleneck,18,"{'price': '98.00', 'update_time': '2019-10-16'}",athleta,"['Merino Wool/Nylon/Elastane ', 'Hand wash or dry clean. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Luxuriously soft boucl� yarn feels cozy on the skinFAVE: Side slits provide extra mobility #500936']",,,4.8,,"{'price': '98.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=500937032&cid=1023334&pcid=1006482&vid=1&grid=pds_98_193_1,https://athleta.gap.com/webcontent/0017/661/629/cn17661629.jpg,500937,['Oyster'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Wool Cashmere V-Neck Tunic,8,"{'price': '168.00', 'update_time': '2019-10-16'}",athleta,"['Wool/Cashmere ', 'Hand wash or dry clean. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Wool-cashmere blend is luxuriously soft and cozy on the skinFAVE: Tunic length for cozy coverageRib detailing adds a stylish dimension #500937']",,,4.9,,"{'price': '168.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486996002&cid=1144496&pcid=1006482&vid=1&grid=pds_6_193_1,https://athleta.gap.com/webcontent/0017/806/435/cn17806435.jpg,486996,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Talus Sherpa Half Zip,15,"{'price': '118.00', 'update_time': '2019-10-16'}",athleta,"['Polyester ', 'PACKABLE. Packs down small and comes out smooth as can be ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offFEEL: Unbelievably cozy sherpa fiber feels soft on the skinFAVE: Zip funnel neck allows for convertibility and temperature controlHalf-zip design for easy on-and-off #486996']",,,4.5,,"{'price': '118.00', 'update_time': '2019-10-16'}",women
